SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EU_Price,EU_open,EU_high,EU_low,Adj_Close
209.410004,210.419998,209.240005,209.979996,193.885315,91462500,18028.66992,18028.66992,17924.59961,17985.76953,17985.76953,79130000,1.1366,1.1397,1.145,1.1355,115.940002
209.479996,211.330002,208.729996,211.240005,195.048721,140896400,17985.76953,18144.28906,17878.36914,18140.43945,18140.43945,111390000,1.1381,1.137,1.1431,1.128,115.279999
210.940002,211.210007,210.479996,211.210007,195.021072,74411100,18140.75977,18141.21094,18054.83984,18116.83984,18116.83984,83670000,1.1332,1.1385,1.1414,1.1296,115.43
211.119995,212.050003,210.759995,211.809998,195.575027,70943200,18112.57031,18231.08984,18098.73047,18209.18945,18209.18945,79310000,1.1341,1.1336,1.136,1.1289,115.260002
211.660004,212.240005,211.220001,211.630005,195.408829,73061700,18208.66992,18244.38086,18182.75977,18224.57031,18224.57031,80480000,1.1362,1.134,1.1389,1.1334,115.699997
211.520004,211.710007,210.649994,211.380005,195.177979,72697900,18224.41016,18239.42969,18157.07031,18214.41992,18214.41992,81500000,1.1198,1.1361,1.1381,1.1184,116.07
211.259995,211.580002,210.600006,210.660004,194.513199,108076000,18213.25977,18213.25977,18132.38086,18132.69922,18132.69922,101110000,1.1195,1.1199,1.1248,1.1178,116.160004
210.779999,212.059998,210.720001,211.990005,195.741257,87491400,18134.05078,18288.63086,18122.58984,18288.63086,18288.63086,89790000,1.1185,1.1187,1.1242,1.1159,115.68
211.470001,212.050003,210.080002,211.119995,194.937943,110325800,18281.94922,18281.94922,18136.88086,18203.36914,18203.36914,83830000,1.1176,1.1183,1.1219,1.1155,115.470001
210.399994,210.490005,209.059998,210.229996,194.11618,105665800,18203.36914,18203.36914,18029.5,18096.90039,18096.90039,80900000,1.1079,1.1178,1.1187,1.1062,115.110001
209.419998,210.800003,209.850006,210.460007,194.328537,76873000,18096.90039,18160.34961,18087.65039,18135.7207,18135.7207,75840000,1.1031,1.1079,1.1115,1.0989,115
210.460007,210.460007,207.100006,207.5,191.595413,188128000,18135.7207,18135.7207,17825.15039,17856.7793,17856.7793,113350000,1.0844,1.1033,1.1035,1.0842,111.860001
207.740005,208.789993,207.550003,208.360001,192.38945,89818900,17856.56055,18031.03906,17856.56055,17995.7207,17995.7207,85820000,1.0852,1.0832,1.0908,1.0823,111.970001
206.710007,206.809998,204.929993,204.979996,189.268539,153901500,17989.56055,17989.56055,17662.93945,17662.93945,17662.93945,120450000,1.0698,1.0851,1.0856,1.0692,111.419998
205.289993,205.5,204.399994,204.5,188.825348,110145700,17662.93945,17731.7793,17627,17635.39063,17635.39063,102120000,1.0547,1.0699,1.0718,1.0511,110.75
205.259995,207.179993,205.199997,207.100006,191.226059,93993500,17626.83984,17900.09961,17620.49023,17895.2207,17895.2207,111550000,1.0635,1.0547,1.0684,1.0495,110.720001
206.770004,207.929993,204.580002,205.830002,190.053421,162410900,17889.05078,17889.05078,17629.89063,17749.31055,17749.31055,113620000,1.0495,1.0637,1.0639,1.0462,110.879997
206.710007,208.690002,205.860001,208.580002,192.592621,136099200,17751.24023,17988.5,17751.24023,17977.41992,17977.41992,101760000,1.0568,1.0494,1.0621,1.0459,110.809998
207.690002,208.419998,206.979996,207.960007,192.020157,91167100,17972.2207,17972.2207,17785.78906,17849.08008,17849.08008,82560000,1.0598,1.0566,1.065,1.0551,110.209999
207.389999,211.270004,206.619995,210.460007,194.328537,220171200,17846.80078,18097.11914,17697.51953,18076.18945,18076.18945,130950000,1.0867,1.0598,1.1033,1.0581,112.370003
209.960007,210.470001,209.029999,209.5,193.442123,117917300,18072.58008,18072.99023,17934.24023,17959.0293,17959.0293,107820000,1.066,1.0866,1.0915,1.0613,112.290001
209.710007,211.020004,209.490005,210.410004,195.149399,177715100,17961.13086,18197.28906,17961.13086,18127.65039,18127.65039,333870000,1.0822,1.0661,1.0883,1.065,113.57
210.419998,211.110001,210,210,194.769135,71310300,18136.73047,18205.92969,18116.03906,18116.03906,18116.03906,98030000,1.0947,1.0837,1.0972,1.0768,114.290001
209.850006,210.399994,208.740005,208.820007,193.674713,77805300,18110.86914,18149.24023,18010.43945,18011.14063,18011.14063,87190000,1.0926,1.0947,1.1031,1.0892,114.57
209.070007,209.350006,205.710007,205.759995,190.83667,159521700,18012.60938,18041.9707,17718.53906,17718.53906,17718.53906,106560000,1.0972,1.0926,1.1016,1.0901,114.730003
204.960007,206.369995,204.119995,205.270004,190.382202,153067200,17716.26953,17759.50977,17579.26953,17678.23047,17678.23047,117740000,1.0884,1.0969,1.1052,1.0856,115.480003
205.130005,205.949997,204.899994,205.740005,190.818115,109352100,17673.63086,17729.14063,17630.49023,17712.66016,17712.66016,103220000,1.0888,1.0886,1.0949,1.0802,115.059998
205.740005,208.610001,206.960007,208.25,193.146057,96180400,17727.48047,18008.64063,17727.48047,17976.31055,17976.31055,104040000,1.0834,1.0889,1.0897,1.0811,113.75
207.259995,208.100006,206.360001,206.429993,191.458054,126768700,17965.36914,17965.36914,17773.01953,17776.11914,17776.11914,119470000,1.0731,1.0833,1.0846,1.0713,113.660004
206.429993,206.429993,204.509995,205.699997,190.780991,132644700,17778.51953,17778.51953,17585.00977,17698.17969,17698.17969,103360000,1.0764,1.0735,1.0801,1.0719,115.599998
205.619995,206.979996,205.399994,206.440002,191.467346,86900900,17699.51953,17815.0293,17673.49023,17763.24023,17763.24023,87370000,1.0884,1.0764,1.0905,1.0751,115.279999
206.440002,208.449997,205.210007,207.830002,192.756531,114368200,17755.5,17941.78906,17646.80078,17880.84961,17880.84961,100850000,1.0924,1.0991,1.1037,1.0911,116.690002
207.860001,208.759995,207.240005,207.279999,192.246399,81236300,17884.32031,17983.11914,17871.21094,17875.41992,17875.41992,72150000,1.0816,1.0922,1.0957,1.0805,116.110001
207.550003,208.509995,207.080002,207.979996,192.89563,89351900,17877.61914,17976.19922,17822.23047,17902.50977,17902.50977,76820000,1.0781,1.0816,1.0888,1.0764,115.470001
207.779999,209.179993,207.190002,208.899994,193.748932,85548900,17902.50977,17984.2207,17823.09961,17958.73047,17958.73047,86740000,1.0659,1.0781,1.0789,1.0638,114.669998
209.199997,210.089996,208.960007,210.039993,194.806244,72722900,17956.73047,18066.75977,17945.55078,18057.65039,18057.65039,116410000,1.0604,1.066,1.0685,1.0569,115.970001
209.869995,210.630005,209.029999,209.089996,193.92514,74436600,18052.32031,18107.57031,17974.81055,17977.03906,17977.03906,120090000,1.0568,1.0602,1.0619,1.052,115.139999
208.850006,209.710007,208.100006,209.490005,194.296143,73013500,17979.10938,18075.59961,17905.48047,18036.69922,18036.69922,82830000,1.0654,1.0566,1.0709,1.053,114.440002
210.050003,211.039993,209.949997,210.429993,195.167969,99529300,18045.71094,18160.51953,18045.71094,18112.60938,18112.60938,113610000,1.0686,1.0655,1.0703,1.0572,115.43
210.029999,210.979996,209.789993,210.369995,195.112289,68934900,18106.26953,18169.25977,18063.85938,18105.76953,18105.76953,89520000,1.0762,1.0684,1.0819,1.0625,115.029999
208.940002,209.229996,207.009995,207.949997,192.867813,191113200,18102.56055,18102.56055,17748.5293,17826.30078,17826.30078,138860000,1.0807,1.0762,1.085,1.0737,115.599998
209.059998,210.25,208.960007,209.850006,194.630005,82969100,17841.17969,18092.2207,17841.17969,18034.92969,18034.92969,103160000,1.0737,1.0821,1.0825,1.0713,114.720001
210.669998,210.860001,209.240005,209.600006,194.398132,72559800,18034.23047,18109.69922,17929.63086,17949.58984,17949.58984,95180000,1.0736,1.074,1.0784,1.0661,115.379997
210.009995,210.850006,208.899994,210.630005,195.35347,78264600,17950.82031,18056.01953,17887.75977,18038.26953,18038.26953,91260000,1.0726,1.0736,1.0802,1.0709,113.830002
210.149994,211.940002,210.009995,211.160004,195.845032,102585900,18031.90039,18133.0293,17966.76953,18058.68945,18058.68945,100240000,1.0827,1.0726,1.0848,1.0667,114.660004
211.660004,211.970001,211.110001,211.649994,196.299484,61327400,18056.41992,18108.86914,18009.08008,18080.14063,18080.14063,119130000,1.0874,1.0825,1.0901,1.0785,113.050003
212.330002,212.479996,210.539993,210.770004,195.483307,79358100,18097.89063,18175.56055,18024.66016,18037.9707,18037.9707,121110000,1.0888,1.0873,1.0928,1.0821,115.330002
210.740005,211.5,209.330002,211.440002,196.104706,86863500,18035.90039,18119.65039,17917.35938,18110.14063,18110.14063,124930000,1.0981,1.0894,1.0991,1.0859,116.330002
211.440002,211.440002,209.600006,210.570007,195.297806,125684900,18093.68945,18096.46094,17953.68945,18035.5293,18035.5293,102080000,1.1132,1.0983,1.1189,1.096,115.510002
209.880005,210.350006,207.619995,208.460007,193.340836,161304900,18033.33008,18033.33008,17774.89063,17840.51953,17840.51953,129180000,1.1225,1.113,1.1269,1.1073,113.470001
209.399994,210.770004,209.279999,210.720001,195.43692,103399700,17859.26953,18028.89063,17859.26953,18024.06055,18024.06055,91700000,1.1202,1.1223,1.129,1.1176,113.080002
211.229996,212.020004,211.100006,211.320007,195.993423,70927200,18026.01953,18133.75977,18026.01953,18070.40039,18070.40039,86010000,1.1146,1.1202,1.1226,1.1123,114.099998
211.029999,211.460007,208.729996,208.899994,193.748932,113326200,18062.5293,18086.00977,17905.71094,17928.19922,17928.19922,95340000,1.1186,1.1147,1.1223,1.1067,114.419998
209.559998,209.929993,206.759995,208.039993,192.951294,135060200,17934.81055,18019.75,17733.11914,17841.98047,17841.98047,100430000,1.1353,1.1187,1.1372,1.1176,114.360001
207.919998,209.380005,207.520004,208.869995,193.721054,88244900,17840.25,17973.07031,17796.93945,17924.06055,17924.06055,80920000,1.1267,1.1347,1.1393,1.1237,113.419998
210.880005,211.860001,210.779999,211.619995,196.271622,155877300,17933.64063,18205.23047,17933.64063,18191.10938,18191.10938,94960000,1.1204,1.1267,1.129,1.1178,113.970001
211.570007,211.889999,210.520004,210.610001,195.3349,75708100,18187.7793,18199.94922,18089.10938,18105.16992,18105.16992,86050000,1.1155,1.1197,1.1207,1.1131,113.529999
209.610001,210.630005,208.619995,209.979996,194.750595,119727600,18096.16016,18119.17969,17924.80078,18068.23047,18068.23047,89270000,1.1214,1.1155,1.1277,1.1134,114.5
210.470001,211.220001,209.740005,210.020004,194.787689,94667900,18070.36914,18132.78906,18039.19922,18060.49023,18060.49023,85180000,1.1357,1.1214,1.1385,1.1204,116.550003
211.240005,212.320007,210.910004,212.210007,196.818832,95934000,18062.49023,18255.21094,18062.49023,18252.24023,18252.24023,91580000,1.141,1.1359,1.1447,1.1341,117.18
212.440002,212.610001,211.860001,212.440002,197.032166,76510100,18251.9707,18272.7207,18215.07031,18272.56055,18272.56055,108220000,1.1452,1.141,1.1467,1.1324,117.529999
212.240005,213.399994,212.160004,213.100006,197.644302,72785600,18267.25,18325.53906,18244.25977,18298.88086,18298.88086,79080000,1.1315,1.1441,1.145,1.1298,117.519997
213.240005,213.570007,212.690002,213.029999,197.579391,72114600,18300.48047,18351.35938,18261.34961,18312.39063,18312.39063,87200000,1.1149,1.1317,1.1328,1.1119,115.889999
213.149994,213.779999,212.5,212.880005,197.440262,76857500,18315.06055,18350.13086,18272.56055,18285.40039,18285.40039,80190000,1.1093,1.115,1.1156,1.1063,116.080002
212.710007,213.75,212.509995,213.5,198.015305,64764600,18285.86914,18314.89063,18249.90039,18285.74023,18285.74023,84270000,1.1113,1.1092,1.1181,1.108,115.690002
213.039993,213.539993,212.910004,212.990005,197.542282,57433500,18286.86914,18286.86914,18217.14063,18232.01953,18232.01953,78890000,1.1018,1.1115,1.1211,1.1004,115.599998
212.399994,212.910004,210.199997,210.699997,195.418396,124308600,18229.75,18229.75,17990.01953,18041.53906,18041.53906,109440000,1.0873,1.0978,1.0985,1.0863,113.910004
211.25,212.979996,210.759995,212.699997,197.273315,93214000,18045.08008,18190.34961,18045.08008,18162.99023,18162.99023,96400000,1.0905,1.0873,1.0931,1.082,113.889999
212.330002,212.589996,211.630005,212.460007,197.050705,74974600,18154.14063,18154.14063,18066.40039,18126.11914,18126.11914,67510000,1.0949,1.0905,1.096,1.0869,114.019997
212.380005,212.429993,210.820007,211.139999,195.826462,111964800,18128.11914,18128.11914,17967.74023,18010.67969,18010.67969,139810000,1.0988,1.0948,1.1006,1.0926,114.099998
211.940002,212.339996,210.619995,211.570007,196.225296,93338800,18017.82031,18105.83008,17982.06055,18040.36914,18040.36914,85640000,1.0928,1.0989,1.0991,1.0888,114
211.020004,212.190002,210.270004,211.360001,196.030502,89527800,18033.33008,18091.86914,17925.33008,18011.93945,18011.93945,77550000,1.1155,1.0928,1.1193,1.0915,114.459999
212,212.669998,211.330002,211.919998,196.549927,87820900,18018.41992,18168.08984,18010.41992,18076.26953,18076.26953,73120000,1.1275,1.1151,1.1284,1.1079,113.639999
211.070007,211.860001,209.75,210.130005,194.889725,151882800,18072.4707,18087.15039,17876.94922,17905.58008,17905.58008,93470000,1.1239,1.1276,1.1381,1.1227,112.839996
209.949997,210.580002,208.979996,209.770004,194.555832,121704700,17905.38086,17940.7793,17822.90039,17849.46094,17849.46094,89140000,1.1113,1.1239,1.1281,1.105,112.239998
209.639999,209.820007,208.389999,208.419998,193.303741,85339800,17849.46094,17852.34961,17760.60938,17766.55078,17766.55078,86300000,1.1292,1.1113,1.1307,1.108,112.57
208.449997,209.100006,207.690002,208.449997,193.331573,105034700,17766.94922,17817.83008,17714.9707,17764.03906,17764.03906,90550000,1.1284,1.1292,1.1345,1.1214,112.82
209.369995,211.410004,209.300003,210.960007,195.659515,134551300,17765.38086,18045.14063,17765.38086,18000.40039,18000.40039,96980000,1.1326,1.1286,1.1387,1.1261,113.779999
211.479996,212.089996,211.199997,211.649994,196.299484,73876400,18001.26953,18109.76953,18001.26953,18039.36914,18039.36914,89490000,1.1258,1.1325,1.1332,1.1183,113.260002
210.639999,211.479996,209.679993,209.929993,194.704224,135382400,18035.83008,18035.83008,17857.07031,17898.83984,17898.83984,83760000,1.1269,1.1258,1.1298,1.1151,113.230003
208.639999,209.449997,207.789993,209.100006,193.934418,124384200,17890.75977,17890.75977,17698.41992,17791.16992,17791.16992,91920000,1.1284,1.1225,1.1294,1.1189,113.730003
208.929993,210.350006,208.720001,210.25,195.001022,85308200,17787.42969,17919.61914,17774.11914,17904.48047,17904.48047,77510000,1.1248,1.1283,1.1331,1.1206,113.32
210.589996,211.320007,209.360001,210.589996,195.316299,126708600,17909.58008,17998,17839.65039,17935.74023,17935.74023,92410000,1.1337,1.1249,1.136,1.1213,113.849998
211.309998,213.339996,210.630005,212.710007,197.282562,165867900,17944.60938,18174.73047,17944.60938,18115.83984,18115.83984,94460000,1.136,1.1337,1.1438,1.1331,115.32
211.460007,211.550003,210.360001,210.809998,196.471832,130478700,18116.24023,18117.71094,18010.58008,18015.94922,18015.94922,258300000,1.1353,1.136,1.1393,1.1292,115.120003
211.910004,212.589996,211.639999,211.889999,197.478378,70696000,18027.63086,18181.66992,18027.63086,18119.7793,18119.7793,77780000,1.1341,1.1363,1.1411,1.1312,113.639999
212.139999,212.440002,211.570007,212.050003,197.627457,68476800,18121.7793,18188.81055,18108.09961,18144.07031,18144.07031,75970000,1.117,1.1341,1.1348,1.1135,112.889999
211.720001,212.169998,210.470001,210.509995,196.192215,92307300,18139.09961,18139.09961,17966.07031,17966.07031,17966.07031,104980000,1.1207,1.1171,1.1237,1.1156,112.589996
211.100006,211.25,209.770004,209.830002,195.558472,97107400,17977.10938,18036.09961,17890.35938,17890.35938,17890.35938,78990000,1.1204,1.1204,1.1227,1.1153,112.440002
210.289993,210.580002,209.160004,209.899994,195.623718,104174800,17892.0293,18013.15039,17892.0293,17946.67969,17946.67969,158120000,1.1166,1.1207,1.1221,1.1131,112.559998
208.050003,209.830002,205.330002,205.470001,191.495026,202621300,17936.74023,17936.74023,17590.55078,17596.34961,17596.34961,116340000,1.1236,1.1031,1.1279,1.0954,113.07
207.259995,207.320007,205.279999,205.889999,191.886459,182925100,17599.96094,17714.66016,17576.5,17619.50977,17619.50977,126460000,1.1138,1.1237,1.1246,1.1114,112.370003
207.729996,208.029999,206.559998,207.570007,193.452179,135979900,17638.11914,17801.83008,17638.11914,17757.91016,17757.91016,87010000,1.1054,1.1139,1.1172,1.1042,111.980003
208.070007,208.270004,206.809998,207.320007,193.219238,104373700,17763.32031,17825.49023,17687.51953,17730.10938,17730.10938,83080000,1.1084,1.1054,1.1124,1.1031,111.760002
205.770004,207.649994,205.529999,206.669998,192.613419,117975400,17728.08008,17734.35938,17564.35938,17683.58008,17683.58008,90130000,1.1057,1.0993,1.1097,1.0969,112.059998
206.960007,208.169998,204.110001,208.009995,193.862274,173820200,17684.91992,17793.44922,17465.67969,17776.91016,17776.91016,105840000,1.1012,1.1056,1.1061,1.0917,110.760002
206.419998,206.759995,204.25,204.529999,190.618958,164020100,17759.00977,17759.00977,17496.2207,17515.41992,17515.41992,69830000,1.1077,1.1012,1.1094,1.0974,111.089996
207.039993,207.350006,204.770004,204.800003,190.870605,144113100,17530.38086,17764.84961,17530.38086,17548.61914,17548.61914,100520000,1.1038,1.1078,1.1126,1.0992,111.360001
207.289993,207.979996,204.949997,207.479996,193.368332,129456900,17561.11914,17797.49023,17561.11914,17760.41016,17760.41016,85800000,1.1164,1.1037,1.1218,1.1031,111.489998
208.990005,209.899994,208.940002,209.759995,195.49321,106069400,17787.26953,17987.57031,17787.26953,17977.67969,17977.67969,86380000,1.1004,1.1107,1.1197,1.0995,110.989998
209.720001,211.050003,209.649994,210.720001,196.387939,81709600,17974.60938,18072.82031,17956.16992,18053.58008,18053.58008,76740000,1.1012,1.1004,1.1084,1.0966,110.739998
210.729996,211.279999,210.039993,210.630005,196.304092,97914100,18053.38086,18090.39063,18010.15039,18050.16992,18050.16992,80460000,1.0949,1.101,1.1035,1.093,110.160004
211.869995,212.300003,211.580002,212.270004,197.832535,106683300,18078.16016,18131.60938,18065.33008,18120.25,18120.25,85030000,1.0875,1.0947,1.0964,1.0856,109.760002
212.289993,212.550003,211.800003,212.470001,198.018936,89030000,18117.58008,18121.11914,18032.06055,18086.44922,18086.44922,106510000,1.0829,1.0875,1.0907,1.0827,108.650002
212.75,213.179993,212.210007,212.619995,198.158722,65523100,18085.91016,18137.11914,18064.5,18100.41016,18100.41016,75060000,1.0827,1.0833,1.0872,1.081,105.699997
212.429993,212.740005,211.389999,211.759995,197.357208,77965000,18096.66992,18096.66992,17868.33984,17919.28906,17919.28906,100170000,1.0937,1.0825,1.097,1.0811,105.370003
210.929993,211.770004,210.889999,211.289993,196.919159,88667900,17918.34961,17919.34961,17807.41016,17851.03906,17851.03906,112370000,1.0934,1.0936,1.0966,1.0869,104.800003
211.529999,211.649994,209.75,210.139999,195.847366,90509100,17853.7793,17860.94922,17705.0293,17731.91992,17731.91992,88600000,1.0983,1.0928,1.1019,1.0922,104.330002
210.300003,210.369995,207.600006,207.940002,193.797012,117755000,17731.05078,17756.53906,17553.73047,17568.5293,17568.5293,103470000,1.0984,1.0983,1.0997,1.0926,105.349998
208,208,206.259995,206.740005,192.678665,132361100,17561.7793,17561.7793,17399.16992,17440.58984,17440.58984,117860000,1.1094,1.0974,1.113,1.097,104.860001
207.789993,209.5,206.800003,209.309998,195.073837,123544800,17449.81055,17650.07031,17449.81055,17630.26953,17630.26953,103450000,1.1059,1.1089,1.1101,1.1022,105.019997
209.479996,211.039993,209.309998,210.770004,196.43457,105791300,17631.40039,17776.7793,17629.19922,17751.39063,17751.39063,93140000,1.0986,1.1061,1.1086,1.0967,105.169998
210.160004,211.020004,209.419998,210.820007,196.481171,91304400,17743.24023,17761.25,17640.84961,17745.98047,17745.98047,76650000,1.0933,1.0987,1.0992,1.0894,104.269997
211.419998,211.449997,210.160004,210.449997,196.136307,103266900,17755.86914,17783.58984,17671.58984,17689.85938,17689.85938,106120000,1.0988,1.0934,1.1114,1.0921,104.93
210.460007,210.529999,208.649994,209.729996,195.465286,113965700,17696.74023,17704.75977,17496.60938,17598.19922,17598.19922,87880000,1.0951,1.097,1.0997,1.0941,104.099998
209.699997,210.25,208.800003,209.320007,195.083145,81820800,17596.92969,17635.7793,17505.5,17550.68945,17550.68945,99060000,1.0882,1.0951,1.0989,1.0877,104.309998
210.449997,211.309998,209.729996,210.100006,195.810104,85786800,17555.24023,17661.36914,17492.90039,17540.4707,17540.4707,102450000,1.0906,1.0883,1.0938,1.0849,103.93
210.289993,210.419998,207.649994,208.350006,194.179138,116030800,17542.60938,17572.03906,17362.85938,17419.75,17419.75,96170000,1.0925,1.0909,1.0944,1.0876,104.389999
208.160004,208.339996,206.869995,207.919998,193.778381,117858000,17414.93945,17414.93945,17279.08008,17373.38086,17373.38086,81800000,1.0968,1.093,1.0981,1.0857,104.650002
209.279999,210.669998,209.279999,210.630005,196.304092,80270700,17375.17969,17629.13086,17375.17969,17615.16992,17615.16992,92430000,1.1019,1.0969,1.1044,1.0927,105.720001
208.970001,209.470001,207.759995,208.660004,194.468033,117481700,17593.58984,17593.58984,17352.63086,17402.83984,17402.83984,103010000,1.104,1.1019,1.1088,1.096,106.260002
207.110001,209.139999,205.360001,208.919998,194.710342,172123700,17382.92969,17423.90039,17125.81055,17402.50977,17402.50977,120400000,1.1157,1.104,1.1212,1.1023,107.75
208.729996,209.550003,208.009995,208.699997,194.505325,89383300,17401.64063,17481.7793,17341.33984,17408.25,17408.25,88550000,1.1149,1.1157,1.1189,1.108,106.860001
208.429993,209.509995,208.259995,209.360001,195.120453,69387000,17410.11914,17492.90039,17394.06055,17477.40039,17477.40039,82120000,1.1107,1.1149,1.1189,1.1096,106.849998
208.710007,210.589996,208.160004,210.559998,196.238831,79072600,17472.66016,17551.40039,17341.7207,17545.17969,17545.17969,73380000,1.1081,1.1106,1.1125,1.1058,107.129997
210.259995,210.679993,209.699997,209.929993,195.651688,71692700,17537.30078,17568.40039,17486.41992,17511.33984,17511.33984,79900000,1.1021,1.1083,1.1096,1.1018,107.110001
209.089996,210.009995,207.350006,208.279999,194.113907,172946000,17508.74023,17517.18945,17282.41992,17348.73047,17348.73047,104720000,1.1119,1.1023,1.1137,1.1019,108.550003
206.509995,208.289993,203.899994,204.009995,190.134308,194327900,17345.32031,17345.32031,16990.68945,16990.68945,16990.68945,128530000,1.1242,1.1117,1.1246,1.1105,110.440002
201.729996,203.940002,197.520004,197.630005,184.188263,346588500,16990.68945,16990.68945,16459.55078,16459.75,16459.75,225170000,1.1389,1.1244,1.1393,1.1229,111.129997
197.630005,197.630005,182.399994,189.550003,176.657837,507244300,16459.75,16459.75,15370.33008,15871.34961,15871.34961,293920000,1.162,1.1363,1.1713,1.1363,110.529999
195.429993,195.449997,186.919998,187.229996,174.495621,369833100,15882.26953,16312.94043,15651.24023,15666.44043,15666.44043,213220000,1.1517,1.1619,1.1625,1.1399,109.160004
192.080002,194.789993,188.369995,194.679993,181.438873,339257000,15676.25977,16303.75,15676.25977,16285.50977,16285.50977,208420000,1.1315,1.1515,1.1561,1.129,107.669998
197.020004,199.419998,195.210007,199.160004,185.614197,274143900,16285.50977,16666.68945,16285.50977,16654.76953,16654.76953,171980000,1.1245,1.1314,1.1366,1.1204,107.730003
198.5,199.839996,197.919998,199.240005,185.688721,160414400,16649.41992,16669.9707,16535.17969,16643.00977,16643.00977,131790000,1.1179,1.1247,1.131,1.1156,108.699997
198.110001,199.130005,197.009995,197.539993,184.104355,154471400,16632.01953,16388.25977,16444.05078,16528.0293,16528.0293,141440000,1.1214,1.1176,1.1265,1.1162,108.82
193.119995,194.770004,190.729996,191.770004,178.726837,256000400,16528.0293,16528.0293,15979.9502,16058.34961,16058.34961,171390000,1.1319,1.1211,1.1333,1.1206,109.199997
194.619995,195.460007,192.419998,195.410004,182.119263,160269300,16058.34961,16352.58008,16058.34961,16351.37988,16351.37988,133480000,1.1227,1.1311,1.1319,1.1214,108.620003
196.259995,198.050003,194.960007,195.649994,182.342911,152087800,16364.33984,16550.07031,16317.30957,16374.75977,16374.75977,109730000,1.1124,1.1227,1.1246,1.1088,107.839996
192.850006,193.860001,191.610001,192.589996,179.491058,207081000,16371.75977,16371.75977,16026.61035,16102.37988,16102.37988,127270000,1.1147,1.1124,1.1181,1.1089,107.489998
195.940002,197.610001,195.169998,197.460007,184.029846,116025700,16109.92969,16503.41016,16109.92969,16492.67969,16492.67969,123870000,1.12,1.117,1.1229,1.1152,107.519997
199.320007,199.470001,194.350006,194.759995,181.513458,140901400,16505.03906,16664.65039,16220.09961,16253.57031,16253.57031,118790000,1.1207,1.1202,1.1219,1.1133,106.129997
194.559998,197.220001,194.25,195.850006,182.529327,158611100,16252.57031,16441.93945,16212.08008,16330.40039,16330.40039,122690000,1.128,1.1209,1.1299,1.1174,106.379997
195.380005,196.820007,194.529999,196.740005,183.35881,119691200,16330.40039,16434.75977,16244.65039,16433.08984,16433.08984,104630000,1.134,1.1279,1.1349,1.1254,106.160004
196.949997,197.009995,195.429993,195.979996,182.650467,79452000,16450.85938,16450.85938,16330.87012,16370.95996,16370.95996,92660000,1.1321,1.1338,1.1375,1.1285,106.220001
196.610001,198.990005,195.960007,198.449997,184.952469,108455800,16382.58008,16644.10938,16382.58008,16599.84961,16599.84961,93050000,1.1267,1.1313,1.1328,1.1258,105.900002
198.820007,200.410004,198.410004,200.139999,186.527542,99581600,16599.50977,16755.98047,16593.90039,16739.94922,16739.94922,99620000,1.129,1.1267,1.1321,1.1212,107.309998
200.020004,202.889999,199.279999,199.699997,186.117477,276046600,16738.08008,16933.42969,16639.92969,16674.74023,16674.74023,129600000,1.1437,1.129,1.1442,1.1284,108.410004
195.710007,198.679993,194.960007,195.360001,183.019775,213315400,16674.74023,16674.74023,16343.75977,16384.58008,16384.58008,341690000,1.1305,1.1435,1.146,1.1267,109.209999
196.440002,197.679993,195.210007,196.440002,184.03154,105726200,16406.09961,16578.59961,16391.88086,16510.18945,16510.18945,90730000,1.1189,1.1284,1.1332,1.1183,108.529999
193.880005,194.460007,192.559998,193.899994,181.651978,153890900,16477.44922,16477.44922,16221.73047,16330.46973,16330.46973,119010000,1.112,1.1188,1.1209,1.1114,107.790001
194.110001,194.669998,192.910004,193.600006,181.370926,92790600,16332.80957,16355.29004,16211.98047,16279.88965,16279.88965,86030000,1.1187,1.112,1.1214,1.1105,108.220001
192.149994,193.449997,190.559998,192.929993,180.743256,159378800,16257.11035,16257.11035,16016.36035,16201.32031,16201.32031,122220000,1.123,1.1185,1.1296,1.1164,110.489998
194.639999,195,191.809998,192.869995,180.687057,155054800,16205.07031,16465.23047,16205.07031,16314.66992,16314.66992,130790000,1.1195,1.1227,1.1231,1.1115,109.809998
191.779999,191.910004,187.639999,187.910004,176.040375,178515900,16313.25977,16313.25977,15981.84961,16001.88965,16001.88965,139930000,1.1246,1.1195,1.125,1.1149,108.419998
188.270004,189.740005,186.929993,188.080002,176.1996,159045600,16001.75977,16118.88965,15942.37012,16049.12988,16049.12988,121160000,1.1249,1.1247,1.1285,1.1196,107.980003
190.369995,191.830002,189.440002,191.589996,179.487885,152593200,16057.08008,16297.59961,16057.08008,16284.7002,16284.7002,145740000,1.1177,1.1246,1.1262,1.1157,106.860001
192.080002,192.490005,189.820007,192.130005,179.99382,131079000,16278.62012,16348.87012,16073.82031,16272.00977,16272.00977,111420000,1.1195,1.1176,1.121,1.1134,106.730003
196.460007,198.740005,196.330002,198.470001,185.933319,126320800,16502.09961,16798.36914,16502.09961,16776.42969,16776.42969,127660000,1.1185,1.122,1.129,1.117,108.769997
198.309998,198.979996,197,197.789993,185.296234,110274500,16774.01953,16865.08984,16746.0293,16790.18945,16790.18945,120010000,1.1271,1.1193,1.1282,1.1174,109.860001
